"Date","Region","New_Tests","Total_Tests","Positivity","Turn_Around"
2020-11-28,"BC",13314,1149145,6.28,30.7
2020-11-28,"Fraser",7052,466754,8.39,32.7
2020-11-28,"Interior",1008,116419,5.41,30.2
2020-11-28,"Northern",437,35239,8.27,35.2
2020-11-28,"Unknown",90,24034,0,43.5
2020-11-28,"Vancouver Coastal",3358,377143,4.59,30.9
2020-11-28,"Vancouver Island",1369,129556,1.58,18.2
2020-11-29,"BC",9491,1158636,6.24,30
2020-11-29,"Fraser",4852,471606,8.3,31.6
2020-11-29,"Interior",956,117375,5.73,34.1
2020-11-29,"Northern",140,35379,8.24,18.5
2020-11-29,"Unknown",108,24142,0,22.6
2020-11-29,"Vancouver Coastal",2531,379674,4.52,31.6
2020-11-29,"Vancouver Island",904,130460,1.65,15
2020-11-30,"BC",8671,1167307,6.36,35
2020-11-30,"Fraser",3852,475458,8.42,35.9
2020-11-30,"Interior",801,118176,6.18,31.9
2020-11-30,"Northern",441,35820,8.25,49.3
2020-11-30,"Unknown",77,24219,0,60.5
2020-11-30,"Vancouver Coastal",2495,382169,4.59,37.2
2020-11-30,"Vancouver Island",1005,131465,1.65,20
2020-12-01,"BC",11608,1178915,6.29,27.1
2020-12-01,"Fraser",5582,481040,8.31,29
2020-12-01,"Interior",1081,119257,6.14,39.7
2020-12-01,"Northern",335,36155,7.95,34.4
2020-12-01,"Unknown",333,24552,0,24.1
2020-12-01,"Vancouver Coastal",3178,385347,4.54,23.8
2020-12-01,"Vancouver Island",1099,132564,1.59,13
2020-12-02,"BC",12732,1191647,6.3,28.2
2020-12-02,"Fraser",6236,487276,8.26,28.4
2020-12-02,"Interior",1218,120475,6.46,38.6
2020-12-02,"Northern",371,36526,8.41,28.9
2020-12-02,"Unknown",297,24849,0,26.7
2020-12-02,"Vancouver Coastal",3336,388683,4.55,29.4
2020-12-02,"Vancouver Island",1274,133838,1.48,14.3
2020-12-03,"BC",14478,1206125,6.24,30.3
2020-12-03,"Fraser",6587,493863,8.23,30.6
2020-12-03,"Interior",1653,122128,6.49,38.9
2020-12-03,"Northern",394,36920,8.46,31.6
2020-12-03,"Unknown",396,25245,0,31.7
2020-12-03,"Vancouver Coastal",4007,392690,4.46,30.2
2020-12-03,"Vancouver Island",1441,135279,1.52,18.9
2020-12-04,"BC",10811,1216936,6.49,25.8
2020-12-04,"Fraser",4823,498686,8.55,26.8
2020-12-04,"Interior",1274,123402,6.31,37.3
2020-12-04,"Northern",486,37406,9.41,31.7
2020-12-04,"Unknown",255,25500,0,14.3
2020-12-04,"Vancouver Coastal",2606,395296,4.81,23.7
2020-12-04,"Vancouver Island",1367,136646,1.45,15.3
2020-12-05,"BC",14241,1231177,6.29,29.1
2020-12-05,"Fraser",6766,505452,8.44,30.4
2020-12-05,"Interior",1669,125071,6.09,28.6
2020-12-05,"Northern",417,37823,9.44,30.6
2020-12-05,"Unknown",148,25648,0,39
2020-12-05,"Vancouver Coastal",3962,399258,4.51,28.9
2020-12-05,"Vancouver Island",1279,137925,1.23,22.1
2020-12-06,"BC",10198,1241375,6.28,28.2
2020-12-06,"Fraser",4834,510286,8.45,30.4
2020-12-06,"Interior",1092,126163,6.16,26.1
2020-12-06,"Northern",307,38130,9.63,25.2
2020-12-06,"Unknown",69,25717,0,42.1
2020-12-06,"Vancouver Coastal",3005,402263,4.41,28.4
2020-12-06,"Vancouver Island",891,138816,1.26,17.4
2020-12-07,"BC",6717,1248092,6.29,23
2020-12-07,"Fraser",3175,513461,8.44,26.2
2020-12-07,"Interior",1031,127194,5.88,23.9
2020-12-07,"Northern",194,38324,9.62,23.7
2020-12-07,"Unknown",25,25742,0,21.5
2020-12-07,"Vancouver Coastal",1584,403847,4.5,20.9
2020-12-07,"Vancouver Island",708,139524,1.3,11.8
2020-12-08,"BC",12652,1260744,6.19,24.2
2020-12-08,"Fraser",5928,519389,8.31,27.1
2020-12-08,"Interior",1074,128268,6.08,23.6
2020-12-08,"Northern",338,38662,10.09,34.3
2020-12-08,"Unknown",116,25858,0,25
2020-12-08,"Vancouver Coastal",4001,407848,4.29,22
2020-12-08,"Vancouver Island",1195,140719,1.14,14.4
2020-12-09,"BC",11948,1272692,6.15,25.6
2020-12-09,"Fraser",5413,524802,8.38,29
2020-12-09,"Interior",1317,129585,5.93,23.8
2020-12-09,"Northern",425,39087,10.11,30.5
2020-12-09,"Unknown",105,25963,0,37.9
2020-12-09,"Vancouver Coastal",3335,411183,4.13,23.6
2020-12-09,"Vancouver Island",1353,142072,1.11,15.9
2020-12-10,"BC",11113,1283805,6.47,25.3
2020-12-10,"Fraser",5352,530154,8.72,29
2020-12-10,"Interior",1425,131010,6.39,24.9
2020-12-10,"Northern",372,39459,10.48,29.2
2020-12-10,"Unknown",70,26033,0,51.7
2020-12-10,"Vancouver Coastal",2737,413920,4.39,22.5
2020-12-10,"Vancouver Island",1157,143229,0.98,13
2020-12-11,"BC",13612,1297417,6.37,28.7
2020-12-11,"Fraser",6476,536630,8.6,30.4
2020-12-11,"Interior",1237,132247,6.69,23.8
2020-12-11,"Northern",438,39897,10.12,29.6
2020-12-11,"Unknown",122,26155,0,39.9
2020-12-11,"Vancouver Coastal",4188,418108,4.04,30.6
2020-12-11,"Vancouver Island",1151,144380,0.98,16
2020-12-12,"BC",9624,1307041,6.69,25.4
2020-12-12,"Fraser",5109,541739,8.95,27
2020-12-12,"Interior",690,132937,7.16,22
2020-12-12,"Northern",435,40332,10.6,29.1
2020-12-12,"Unknown",63,26218,0,36.4
2020-12-12,"Vancouver Coastal",2461,420569,4.28,24.9
2020-12-12,"Vancouver Island",866,145246,0.96,17.6
2020-12-13,"BC",11143,1318184,6.59,31.3
2020-12-13,"Fraser",5424,547163,8.78,32.4
2020-12-13,"Interior",1053,133990,7.12,23.5
2020-12-13,"Northern",350,40682,10.66,27.7
2020-12-13,"Unknown",111,26329,0,46.1
2020-12-13,"Vancouver Coastal",3371,423940,4.19,34.1
2020-12-13,"Vancouver Island",834,146080,0.95,22.1
2020-12-14,"BC",6522,1324706,6.63,24.2
2020-12-14,"Fraser",3241,550404,8.9,27.7
2020-12-14,"Interior",647,134637,7.23,22.3
2020-12-14,"Northern",262,40944,10.69,24.9
2020-12-14,"Unknown",59,26388,0,50.1
2020-12-14,"Vancouver Coastal",1596,425536,4.07,22.4
2020-12-14,"Vancouver Island",717,146797,0.95,11.7
2020-12-15,"BC",15196,1339902,6.3,22.6
2020-12-15,"Fraser",6915,557319,8.47,24.3
2020-12-15,"Interior",1244,135881,7.25,22.4
2020-12-15,"Northern",373,41317,10.09,24.5
2020-12-15,"Unknown",342,26730,0,21.4
2020-12-15,"Vancouver Coastal",5215,430751,3.74,22.5
2020-12-15,"Vancouver Island",1107,147904,0.97,12.4
2020-12-16,"BC",12097,1351999,6.1,25.6
2020-12-16,"Fraser",5525,562844,8.02,27.9
2020-12-16,"Interior",1239,137120,7.17,24.6
2020-12-16,"Northern",456,41773,10.2,30.7
2020-12-16,"Unknown",206,26936,0,26.4
2020-12-16,"Vancouver Coastal",3608,434359,3.77,24.7
2020-12-16,"Vancouver Island",1063,148967,0.97,15.5
2020-12-17,"BC",11534,1363533,5.83,23.3
2020-12-17,"Fraser",5328,568172,7.71,25.9
2020-12-17,"Interior",1084,138204,6.78,22.7
2020-12-17,"Northern",383,42156,10.27,34.2
2020-12-17,"Unknown",206,27142,0,23
2020-12-17,"Vancouver Coastal",3490,437849,3.57,21.1
2020-12-17,"Vancouver Island",1043,150010,1,13.7
2020-12-18,"BC",11717,1375250,5.82,23.9
2020-12-18,"Fraser",5628,573800,7.68,26.1
2020-12-18,"Interior",1049,139253,6.62,23.3
2020-12-18,"Northern",564,42720,10.31,33.9
2020-12-18,"Unknown",292,27434,0,23.7
2020-12-18,"Vancouver Coastal",3132,440981,3.59,21.4
2020-12-18,"Vancouver Island",1052,151062,0.93,14.4
2020-12-19,"BC",11067,1386317,5.66,23.8
2020-12-19,"Fraser",5661,579461,7.46,24.1
2020-12-19,"Interior",973,140226,6.38,33.5
2020-12-19,"Northern",426,43146,10.13,29.6
2020-12-19,"Unknown",162,27596,0,20.8
2020-12-19,"Vancouver Coastal",3190,444171,3.45,21
2020-12-19,"Vancouver Island",655,151717,1,17.3
2020-12-20,"BC",7175,1393492,5.75,22.5
2020-12-20,"Fraser",3511,582972,7.56,22.9
2020-12-20,"Interior",1284,141510,6.25,27.8
2020-12-20,"Northern",106,43252,10.19,20.7
2020-12-20,"Unknown",73,27669,0,25.6
2020-12-20,"Vancouver Coastal",1572,445743,3.6,19.4
2020-12-20,"Vancouver Island",629,152346,0.94,17.3
2020-12-21,"BC",6577,1400069,5.65,22.2
2020-12-21,"Fraser",2831,585803,7.43,23.1
2020-12-21,"Interior",1015,142525,6.26,27.7
2020-12-21,"Northern",309,43561,10.28,31.5
2020-12-21,"Unknown",67,27736,0,19.6
2020-12-21,"Vancouver Coastal",1727,447470,3.46,19.7
2020-12-21,"Vancouver Island",628,152974,0.87,11.4
2020-12-22,"BC",8518,1408587,5.94,21.5
2020-12-22,"Fraser",3914,589717,7.8,22.7
2020-12-22,"Interior",694,143219,5.91,19.9
2020-12-22,"Northern",279,43840,11.06,41.8
2020-12-22,"Unknown",205,27941,0,21.2
2020-12-22,"Vancouver Coastal",2868,450338,3.8,19.9
2020-12-22,"Vancouver Island",558,153532,1.07,13.4
2020-12-23,"BC",8854,1417441,6.16,22.3
2020-12-23,"Fraser",4182,593899,8.13,23
2020-12-23,"Interior",645,143864,6.03,24.7
2020-12-23,"Northern",458,44298,11.01,46
2020-12-23,"Unknown",213,28154,0,36.2
2020-12-23,"Vancouver Coastal",2482,452820,3.87,18.5
2020-12-23,"Vancouver Island",874,154406,1.23,12.6
2020-12-24,"BC",8026,1425467,6.66,21.4
2020-12-24,"Fraser",3903,597802,8.49,24.1
2020-12-24,"Interior",578,144442,6.25,25.6
2020-12-24,"Northern",336,44634,11.26,28.4
2020-12-24,"Unknown",206,28360,0,17.9
2020-12-24,"Vancouver Coastal",2380,455200,4.58,17.5
2020-12-24,"Vancouver Island",623,155029,1.39,13.1
2020-12-25,"BC",6106,1431573,6.98,23.8
2020-12-25,"Fraser",3514,601316,8.75,25.2
2020-12-25,"Interior",334,144776,6.54,25.7
2020-12-25,"Northern",282,44916,11.61,33.1
2020-12-25,"Unknown",92,28452,0,21.2
2020-12-25,"Vancouver Coastal",1521,456721,4.92,20.8
2020-12-25,"Vancouver Island",363,155392,1.52,14.5
2020-12-26,"BC",3788,1435361,7.42,18.9
2020-12-26,"Fraser",2193,603509,9.26,19.9
2020-12-26,"Interior",263,145039,7.08,20.3
2020-12-26,"Northern",124,45040,12.04,27.4
2020-12-26,"Unknown",80,28532,0,11.1
2020-12-26,"Vancouver Coastal",881,457602,5.35,17.6
2020-12-26,"Vancouver Island",247,155639,1.66,11.4
2020-12-27,"BC",4426,1439787,7.67,16.7
2020-12-27,"Fraser",2540,606049,9.56,18
2020-12-27,"Interior",251,145290,7.67,16.2
2020-12-27,"Northern",128,45168,12.37,17.8
2020-12-27,"Unknown",68,28600,0,17.4
2020-12-27,"Vancouver Coastal",946,458548,5.43,15.7
2020-12-27,"Vancouver Island",493,156132,1.66,11.6
2020-12-28,"BC",4674,1444461,7.89,16.7
2020-12-28,"Fraser",2406,608455,9.69,17.2
2020-12-28,"Interior",362,145652,7.61,19.8
2020-12-28,"Northern",97,45265,13.44,12.4
2020-12-28,"Unknown",65,28665,0,22.8
2020-12-28,"Vancouver Coastal",1242,459790,5.72,16.7
2020-12-28,"Vancouver Island",502,156634,1.94,12.1
2020-12-29,"BC",6786,1451247,8.43,20.1
2020-12-29,"Fraser",3113,611568,10.23,21.4
2020-12-29,"Interior",770,146422,8.09,26.5
2020-12-29,"Northern",277,45542,14.04,30.1
2020-12-29,"Unknown",133,28798,0,18.7
2020-12-29,"Vancouver Coastal",1690,461480,6.49,17.5
2020-12-29,"Vancouver Island",803,157437,1.9,11.3
2020-12-30,"BC",8005,1459252,8.79,20
2020-12-30,"Fraser",3786,615354,10.53,20.6
2020-12-30,"Interior",880,147302,8.87,21
2020-12-30,"Northern",368,45910,15.01,30.6
2020-12-30,"Unknown",219,29017,0,18.7
2020-12-30,"Vancouver Coastal",2049,463529,6.85,19.3
2020-12-30,"Vancouver Island",703,158140,1.98,11.9
2020-12-31,"BC",7668,1466920,8.6,19.1
2020-12-31,"Fraser",3829,619183,10.48,20.7
2020-12-31,"Interior",673,147975,9.71,22
2020-12-31,"Northern",285,46195,15.95,19
2020-12-31,"Unknown",152,29169,0,20.3
2020-12-31,"Vancouver Coastal",1881,465410,6.11,17.2
2020-12-31,"Vancouver Island",848,158988,2.07,13.7
2021-01-01,"BC",7262,1474182,8.81,20.2
2021-01-01,"Fraser",3864,623047,10.68,19.9
2021-01-01,"Interior",442,148417,10.05,22.1
2021-01-01,"Northern",439,46634,17.52,38.5
2021-01-01,"Unknown",133,29302,0,20.6
2021-01-01,"Vancouver Coastal",1831,467241,6.05,18.4
2021-01-01,"Vancouver Island",553,159541,2.34,12.7
2021-01-02,"BC",4672,1478854,8.73,17.9
2021-01-02,"Fraser",2080,625127,10.66,16.8
2021-01-02,"Interior",511,148928,9.67,25.2
2021-01-02,"Northern",245,46879,17.29,36.4
2021-01-02,"Unknown",203,29505,0,19.8
2021-01-02,"Vancouver Coastal",1192,468433,6.1,14.5
2021-01-02,"Vancouver Island",441,159982,2.42,12.9
2021-01-03,"BC",5926,1484780,8.63,18.8
2021-01-03,"Fraser",3073,628200,10.35,19.9
2021-01-03,"Interior",534,149462,9.44,18.2
2021-01-03,"Northern",184,47063,17.2,23.9
2021-01-03,"Unknown",94,29599,0,21.5
2021-01-03,"Vancouver Coastal",1565,469998,6.29,17.6
2021-01-03,"Vancouver Island",476,160458,2.57,13.4
2021-01-04,"BC",6054,1490834,8.64,17.2
2021-01-04,"Fraser",2725,630925,10.3,18.9
2021-01-04,"Interior",409,149871,10.1,21.2
2021-01-04,"Northern",204,47267,17.03,20.9
2021-01-04,"Unknown",266,29865,0,9.6
2021-01-04,"Vancouver Coastal",1755,471753,6.46,16.6
2021-01-04,"Vancouver Island",695,161153,2.41,11.3
2021-01-05,"BC",9021,1499855,8.19,18.7
2021-01-05,"Fraser",3770,634695,9.69,19.7
2021-01-05,"Interior",1011,150882,10.16,21
2021-01-05,"Northern",261,47528,16.62,21.1
2021-01-05,"Unknown",362,30227,0,15.2
2021-01-05,"Vancouver Coastal",2612,474365,6.08,19.2
2021-01-05,"Vancouver Island",1005,162158,2.69,11.9
2021-01-06,"BC",8962,1508817,8.08,20.5
2021-01-06,"Fraser",4071,638766,9.58,23.2
2021-01-06,"Interior",972,151854,9.93,19.9
2021-01-06,"Northern",378,47906,17.13,27
2021-01-06,"Unknown",206,30433,0,17.2
2021-01-06,"Vancouver Coastal",2568,476933,5.91,18.4
2021-01-06,"Vancouver Island",767,162925,2.68,12.4
2021-01-07,"BC",9330,1518147,7.77,20.9
2021-01-07,"Fraser",4451,643217,9.11,22.4
2021-01-07,"Interior",993,152847,9.32,19.4
2021-01-07,"Northern",345,48251,16.88,30.5
2021-01-07,"Unknown",176,30609,0,16.4
2021-01-07,"Vancouver Coastal",2638,479571,5.68,20
2021-01-07,"Vancouver Island",727,163652,2.96,13.8
2021-01-08,"BC",8525,1526672,7.29,19
2021-01-08,"Fraser",3954,647171,8.58,20.4
2021-01-08,"Interior",800,153647,8.68,20.2
2021-01-08,"Northern",322,48573,15.78,28.4
2021-01-08,"Unknown",113,30722,0,19
2021-01-08,"Vancouver Coastal",2548,482119,5.5,17.2
2021-01-08,"Vancouver Island",788,164440,2.69,12.9
2021-01-09,"BC",9564,1536236,7.04,20.8
2021-01-09,"Fraser",4825,651996,8.17,21.3
2021-01-09,"Interior",512,154159,8.32,17.4
2021-01-09,"Northern",472,49045,16.3,37.1
2021-01-09,"Unknown",192,30914,0,16.7
2021-01-09,"Vancouver Coastal",2816,484935,5.21,19.8
2021-01-09,"Vancouver Island",747,165187,2.88,14.1
2021-01-10,"BC",5720,1541956,6.92,17.5
2021-01-10,"Fraser",2697,654693,8.07,16.4
2021-01-10,"Interior",546,154705,8.3,19.9
2021-01-10,"Northern",291,49336,16.41,30.9
2021-01-10,"Unknown",88,31002,0,18.7
2021-01-10,"Vancouver Coastal",1488,486423,4.97,17.8
2021-01-10,"Vancouver Island",610,165797,2.85,13.2
2021-01-11,"BC",5883,1547839,6.72,15.2
2021-01-11,"Fraser",2644,657337,7.69,16.2
2021-01-11,"Interior",511,155216,8.29,18.1
2021-01-11,"Northern",204,49540,16.63,22.7
2021-01-11,"Unknown",174,31176,0,13
2021-01-11,"Vancouver Coastal",1714,488137,4.69,14
2021-01-11,"Vancouver Island",636,166433,2.95,9.9
2021-01-12,"BC",9118,1556957,6.62,17.4
2021-01-12,"Fraser",3981,661318,7.47,18.6
2021-01-12,"Interior",975,156191,8.48,20.2
2021-01-12,"Northern",211,49751,16.73,20.8
2021-01-12,"Unknown",247,31423,0,15
2021-01-12,"Vancouver Coastal",2737,490874,4.59,16.8
2021-01-12,"Vancouver Island",967,167400,2.96,11
2021-01-13,"BC",9414,1566371,6.34,18.7
2021-01-13,"Fraser",4221,665539,6.93,20.4
2021-01-13,"Interior",986,157177,9,21.9
2021-01-13,"Northern",382,50133,16.08,25.2
2021-01-13,"Unknown",198,31621,0,16.2
2021-01-13,"Vancouver Coastal",2525,493399,4.53,17
2021-01-13,"Vancouver Island",1102,168502,2.9,11.3
2021-01-14,"BC",9827,1576198,6.2,19.1
2021-01-14,"Fraser",4535,670074,6.87,19.3
2021-01-14,"Interior",1059,158236,9.02,21.8
2021-01-14,"Northern",342,50475,15.29,33.1
2021-01-14,"Unknown",181,31802,0,18.7
2021-01-14,"Vancouver Coastal",2832,496231,4.44,18.4
2021-01-14,"Vancouver Island",878,169380,2.57,12.3
2021-01-15,"BC",9206,1585404,6.24,18.5
2021-01-15,"Fraser",4116,674190,6.58,18.5
2021-01-15,"Interior",1265,159501,9.33,20.9
2021-01-15,"Northern",402,50877,16.54,31
2021-01-15,"Unknown",207,32009,0,18.8
2021-01-15,"Vancouver Coastal",2394,498625,4.51,17.4
2021-01-15,"Vancouver Island",822,170202,2.99,11.4
2021-01-16,"BC",10644,1596048,6.02,21.1
2021-01-16,"Fraser",4893,679083,6.19,20.5
2021-01-16,"Interior",1267,160768,9.34,22.1
2021-01-16,"Northern",465,51342,15.8,33.8
2021-01-16,"Unknown",249,32258,0,24.3
2021-01-16,"Vancouver Coastal",3110,501735,4.44,20
2021-01-16,"Vancouver Island",660,170862,2.82,18.7
2021-01-17,"BC",5644,1601692,5.87,17.9
2021-01-17,"Fraser",2597,681680,5.94,17.5
2021-01-17,"Interior",588,161356,9.22,18
2021-01-17,"Northern",209,51551,15.67,30.7
2021-01-17,"Unknown",95,32353,0,19.5
2021-01-17,"Vancouver Coastal",1526,503261,4.44,17.6
2021-01-17,"Vancouver Island",629,171491,2.79,15.3
2021-01-18,"BC",5162,1606854,5.87,15.5
2021-01-18,"Fraser",2414,684094,6.04,16
2021-01-18,"Interior",529,161885,8.83,20.8
2021-01-18,"Northern",139,51690,15.21,19.3
2021-01-18,"Unknown",98,32451,0,13.2
2021-01-18,"Vancouver Coastal",1392,504653,4.52,15.2
2021-01-18,"Vancouver Island",590,172081,2.89,9.2
2021-01-19,"BC",10576,1617430,5.78,17.8
2021-01-19,"Fraser",4905,688999,5.95,18.1
2021-01-19,"Interior",1011,162896,8.56,18.8
2021-01-19,"Northern",193,51883,14.96,21
2021-01-19,"Unknown",200,32651,0,18.5
2021-01-19,"Vancouver Coastal",3430,508083,4.42,18.7
2021-01-19,"Vancouver Island",837,172918,2.86,9.9
2021-01-20,"BC",9016,1626446,5.89,17.6
2021-01-20,"Fraser",3695,692694,6.01,16.6
2021-01-20,"Interior",1014,163910,8.29,18.4
2021-01-20,"Northern",541,52424,15.06,31.1
2021-01-20,"Unknown",239,32890,0,19.8
2021-01-20,"Vancouver Coastal",2556,510639,4.35,16.9
2021-01-20,"Vancouver Island",971,173889,3.42,14.7
2021-01-21,"BC",9656,1636102,5.91,18.7
2021-01-21,"Fraser",4397,697091,5.91,18.2
2021-01-21,"Interior",1016,164926,8.28,20
2021-01-21,"Northern",373,52797,15.76,34
2021-01-21,"Unknown",339,33229,0,17.3
2021-01-21,"Vancouver Coastal",2791,513430,4.41,18.7
2021-01-21,"Vancouver Island",740,174629,3.52,12.5
2021-01-22,"BC",10462,1646564,5.69,18.7
2021-01-22,"Fraser",4722,701813,5.79,18.7
2021-01-22,"Interior",942,165868,8.2,20
2021-01-22,"Northern",393,53190,14.31,29.9
2021-01-22,"Unknown",356,33585,0,15.7
2021-01-22,"Vancouver Coastal",3136,516566,4.21,18.9
2021-01-22,"Vancouver Island",913,175542,3.37,13.4
2021-01-23,"BC",11108,1657672,5.6,20.5
2021-01-23,"Fraser",4493,706306,5.72,20.8
2021-01-23,"Interior",1250,167118,8.46,23.8
2021-01-23,"Northern",318,53508,14.17,32.5
2021-01-23,"Unknown",629,34214,0,17.2
2021-01-23,"Vancouver Coastal",3647,520213,4.13,19.4
2021-01-23,"Vancouver Island",771,176313,3.41,16.3
2021-01-24,"BC",5980,1663652,5.7,18.4
2021-01-24,"Fraser",2594,708900,5.89,17.8
2021-01-24,"Interior",829,167947,8.45,15.9
2021-01-24,"Northern",203,53711,13.94,32.8
2021-01-24,"Unknown",280,34494,0,17.3
2021-01-24,"Vancouver Coastal",1411,521624,4.18,18.2
2021-01-24,"Vancouver Island",663,176976,3.43,20.6
2021-01-25,"BC",5346,1668998,5.65,15.5
2021-01-25,"Fraser",2167,711067,5.79,15.6
2021-01-25,"Interior",685,168632,8.4,14.9
2021-01-25,"Northern",143,53854,13.91,15.5
2021-01-25,"Unknown",170,34664,0,17.9
2021-01-25,"Vancouver Coastal",1624,523248,4.18,16.9
2021-01-25,"Vancouver Island",557,177533,3.39,10.9
2021-01-26,"BC",12124,1681122,5.57,18.9
2021-01-26,"Fraser",5334,716401,5.6,19.4
2021-01-26,"Interior",1156,169788,8.68,17.4
2021-01-26,"Northern",319,54173,13.58,20.7
2021-01-26,"Unknown",453,35117,0,21.2
2021-01-26,"Vancouver Coastal",3900,527148,4.02,19.7
2021-01-26,"Vancouver Island",962,178495,3.68,12.8
2021-01-27,"BC",10608,1691730,5.36,20.4
2021-01-27,"Fraser",4518,720919,5.49,20.2
2021-01-27,"Interior",1284,171072,7.94,20.4
2021-01-27,"Northern",507,54680,12.68,36.3
2021-01-27,"Unknown",245,35362,0,27.4
2021-01-27,"Vancouver Coastal",3065,530213,4.08,19.5
2021-01-27,"Vancouver Island",989,179484,3.38,14.5
2021-01-28,"BC",11950,1703680,5.2,19.7
2021-01-28,"Fraser",4955,725874,5.33,20.5
2021-01-28,"Interior",1082,172154,7.46,17
2021-01-28,"Northern",392,55072,12.75,34.6
2021-01-28,"Unknown",284,35646,0,20.6
2021-01-28,"Vancouver Coastal",3961,534174,4.04,19.5
2021-01-28,"Vancouver Island",1276,180760,3.31,14.4
2021-01-29,"BC",9651,1713331,5.13,18.8
2021-01-29,"Fraser",4209,730083,5.22,19.7
2021-01-29,"Interior",1003,173157,7.22,16.3
2021-01-29,"Northern",320,55392,12.53,28
2021-01-29,"Unknown",270,35916,0,27.2
2021-01-29,"Vancouver Coastal",2726,536900,4.15,18.8
2021-01-29,"Vancouver Island",1123,181883,3.06,12.6
2021-01-30,"BC",8919,1722250,5.27,18.6
2021-01-30,"Fraser",3837,733920,5.36,18.1
2021-01-30,"Interior",1138,174295,7.15,19.7
2021-01-30,"Northern",292,55684,12.68,30.5
2021-01-30,"Unknown",477,36393,0,26.1
2021-01-30,"Vancouver Coastal",2350,539250,4.32,18.4
2021-01-30,"Vancouver Island",825,182708,3.16,11.7
2021-01-31,"BC",5945,1728195,5.16,17
2021-01-31,"Fraser",2678,736598,5.18,16.4
2021-01-31,"Interior",765,175060,7.03,16.1
2021-01-31,"Northern",193,55877,12.56,29
2021-01-31,"Unknown",80,36473,0,22.4
2021-01-31,"Vancouver Coastal",1464,540714,4.28,16.8
2021-01-31,"Vancouver Island",765,183473,3.28,16.4
2021-02-01,"BC",5575,1733770,5.13,14.8
2021-02-01,"Fraser",2162,738760,5.21,16.4
2021-02-01,"Interior",711,175771,7,14.1
2021-02-01,"Northern",185,56062,12.45,33.4
2021-02-01,"Unknown",63,36536,0,19
2021-02-01,"Vancouver Coastal",1267,541981,4.24,16.7
2021-02-01,"Vancouver Island",1187,184660,3.1,7.1
2021-02-02,"BC",8318,1742088,5.26,17.7
2021-02-02,"Fraser",3665,742425,5.43,18.7
2021-02-02,"Interior",1102,176873,6.48,17
2021-02-02,"Northern",234,56296,13,24
2021-02-02,"Unknown",118,36654,0,21.2
2021-02-02,"Vancouver Coastal",2480,544461,4.53,18.3
2021-02-02,"Vancouver Island",719,185379,2.88,8.9
2021-02-03,"BC",8743,1750831,5.35,18.8
2021-02-03,"Fraser",3438,745863,5.59,20.5
2021-02-03,"Interior",1046,177919,6.48,16.5
2021-02-03,"Northern",371,56667,13.74,28.7
2021-02-03,"Unknown",133,36787,0,18.1
2021-02-03,"Vancouver Coastal",2213,546674,4.65,19.8
2021-02-03,"Vancouver Island",1542,186921,2.94,12.9
2021-02-04,"BC",8186,1759017,5.58,19.5
2021-02-04,"Fraser",3650,749513,5.86,20.8
2021-02-04,"Interior",923,178842,6.74,16.2
2021-02-04,"Northern",363,57030,14.2,28.9
2021-02-04,"Unknown",99,36886,0,24.1
2021-02-04,"Vancouver Coastal",2190,548864,4.78,19.8
2021-02-04,"Vancouver Island",961,187882,3.05,13.1
2021-02-05,"BC",8673,1767690,5.76,19.2
2021-02-05,"Fraser",3759,753272,6.05,20
2021-02-05,"Interior",1264,180106,6.84,17.1
2021-02-05,"Northern",271,57301,14.3,31.7
2021-02-05,"Unknown",201,37087,0,25.6
2021-02-05,"Vancouver Coastal",2144,551008,4.94,19.5
2021-02-05,"Vancouver Island",1034,188916,3.33,14.1
2021-02-06,"BC",7910,1775600,5.88,18.2
2021-02-06,"Fraser",3550,756822,6.39,17.5
2021-02-06,"Interior",973,181079,6.34,14.9
2021-02-06,"Northern",461,57762,14.82,37.1
2021-02-06,"Unknown",101,37188,0,21.6
2021-02-06,"Vancouver Coastal",1956,552964,4.91,18.3
2021-02-06,"Vancouver Island",869,189785,3.19,14.4
2021-02-07,"BC",5552,1781152,5.99,18.4
2021-02-07,"Fraser",2606,759428,6.62,18.7
2021-02-07,"Interior",554,181633,6.19,13.6
2021-02-07,"Northern",194,57956,15.44,29.5
2021-02-07,"Unknown",78,37266,0,27.1
2021-02-07,"Vancouver Coastal",1400,554364,4.92,18.6
2021-02-07,"Vancouver Island",720,190505,3.14,16.6
